frame.number,frame.time,wlan.sa,wlan.ra,frame.len,wlan.fc.retry,wlan.bssid,wlan.seq,wlan_radio.channel,wlan.fc.type,wlan.fc.subtype,wlan.fixed.timestamp,wlan.fixed.beacon,wlan.ssid,wlan.rsn.akms.count,wlan.rsn.akms.type,wlan.fixed.auth.alg,wlan.fixed.auth_seq,wlan.fixed.status_code,wlan.fixed.finite_cyclic_group,wlan.fixed.aid,wlan.fixed.reason_code,eapol.keydes.type,wlan_rsna_eapol.keydes.msgnr
1602,"Jan 10, 2021 04:08:43.555441556 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3349,2,0,4,,,Dalal's,,,,,,,,,,
1603,"Jan 10, 2021 04:08:43.669502925 EET",64:cc:22:3c:91:ce,ff:ff:ff:ff:ff:ff,247,0,64:cc:22:3c:91:ce,2401,8,0,8,0x00000047ced32183,100,Dhami,1,2,,,,,,,,
1604,"Jan 10, 2021 04:08:44.408492906 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3356,9,0,4,,,Dalal's,,,,,,,,,,
1605,"Jan 10, 2021 04:08:44.445048504 EET",8a:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:98:6a,3040,9,0,8,0x000000077c6fd180,100,,1,2,,,,,,,,
1606,"Jan 10, 2021 04:08:44.496746361 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,277,9,0,8,0x000000077c6fd180,100,401 Prashanti,1,2,,,,,,,,
1607,"Jan 10, 2021 04:08:44.547342620 EET",8a:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:98:6a,3041,9,0,8,0x000000077c716180,100,,1,2,,,,,,,,
1608,"Jan 10, 2021 04:08:44.599284792 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,278,9,0,8,0x000000077c71622a,100,401 Prashanti,1,2,,,,,,,,
1609,"Jan 10, 2021 04:08:44.873956938 EET",80:ad:16:b5:57:d4,ff:ff:ff:ff:ff:ff,153,0,ff:ff:ff:ff:ff:ff,1436,4,0,4,,,,,,,,,,,,,
1610,"Jan 10, 2021 04:08:44.975044524 EET",80:ad:16:b5:57:d4,ff:ff:ff:ff:ff:ff,153,0,ff:ff:ff:ff:ff:ff,1443,10,0,4,,,,,,,,,,,,,
1611,"Jan 10, 2021 04:08:45.070377455 EET",b0:95:75:27:fc:71,ff:ff:ff:ff:ff:ff,300,0,b0:95:75:27:fc:71,1250,10,0,8,0x0000003eb9c83550,100,Dr dinesh 601,1,2,,,,,,,,
1612,"Jan 10, 2021 04:08:45.171697699 EET",b0:95:75:27:fc:71,ff:ff:ff:ff:ff:ff,300,0,b0:95:75:27:fc:71,1251,10,0,8,0x0000003eb9c9c174,100,Dr dinesh 601,1,2,,,,,,,,
1613,"Jan 10, 2021 04:08:45.510883959 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,2726,11,0,4,,,Vijay,,,,,,,,,,
1614,"Jan 10, 2021 04:08:45.611878803 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,2729,11,0,4,,,Vijay,,,,,,,,,,
1615,"Jan 10, 2021 04:08:45.647838983 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,285,0,80:1f:02:e9:f4:68,2730,11,0,8,0x00000047d68bb17c,100,Pradnya,1,2,,,,,,,,
1616,"Jan 10, 2021 04:08:45.660794751 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,2731,11,0,4,,,Vijay,,,,,,,,,,
1617,"Jan 10, 2021 04:08:45.676924295 EET",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,928,11,0,8,0x000000252e07a18c,100,VVM,1,2,,,,,,,,
1618,"Jan 10, 2021 04:08:45.678043923 EET",c4:95:00:b8:2f:f0,01:00:5e:00:00:16,122,0,b0:4e:26:27:69:f1,3784,11,2,0,,,,,,,,,,,,,
1619,"Jan 10, 2021 04:08:45.727748731 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3366,6,0,4,,,Dalal's,,,,,,,,,,
1620,"Jan 10, 2021 04:08:45.734043314 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,3802,6,0,8,0x00000047dfdc1180,100,,1,2,,,,,,,,
1621,"Jan 10, 2021 04:08:45.762446654 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,4002,6,0,8,0x000000141d704141,100,Den speaker.o,,,,,,,,,,
1622,"Jan 10, 2021 04:08:45.785711098 EET",84:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:94:29,1459,6,0,8,0x00000047dfdc1180,100,402 Prashanti,1,2,,,,,,,,
1623,"Jan 10, 2021 04:08:45.836331668 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,3803,6,0,8,0x00000047dfdda180,100,,1,2,,,,,,,,
1624,"Jan 10, 2021 04:08:45.849705837 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3367,6,0,4,,,Dalal's,,,,,,,,,,
1625,"Jan 10, 2021 04:08:45.864867362 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,4003,6,0,8,0x000000141d71d141,100,Den speaker.o,,,,,,,,,,
1626,"Jan 10, 2021 04:08:45.888105750 EET",84:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:94:29,1460,6,0,8,0x00000047dfdda180,100,402 Prashanti,1,2,,,,,,,,
1627,"Jan 10, 2021 04:08:45.938738491 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,3804,6,0,8,0x00000047dfdf3180,100,,1,2,,,,,,,,
1628,"Jan 10, 2021 04:08:45.955668556 EET",6e:df:fb:13:41:87,ff:ff:ff:ff:ff:ff,325,0,6e:df:fb:13:41:87,1833,6,0,8,0x00000033a29c1189,100,,1,2,,,,,,,,
1629,"Jan 10, 2021 04:08:46.239374881 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2116,1,0,8,0x0000000008494180,16,Aya's Galaxy ,1,2,,,,,,,,
1630,"Jan 10, 2021 04:08:46.245136363 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,160,0,d6:7e:a7:8e:35:cb,140,1,2,0,,,,,,,,,,,,,
1631,"Jan 10, 2021 04:08:46.245177656 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1632,"Jan 10, 2021 04:08:46.246319886 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,295,1,0,12,,,,,,,,,,,7,,
1633,"Jan 10, 2021 04:08:46.246661087 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1634,"Jan 10, 2021 04:08:46.247170857 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,62,0,d6:7e:a7:8e:35:cb,1381,1,0,13,,,,,,,,,,,,,
1635,"Jan 10, 2021 04:08:46.247456071 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1636,"Jan 10, 2021 04:08:46.248570211 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,62,0,d6:7e:a7:8e:35:cb,129,1,0,13,,,,,,,,,,,,,
1637,"Jan 10, 2021 04:08:46.248860937 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1638,"Jan 10, 2021 04:08:46.255641745 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2117,1,0,8,0x0000000008498180,16,Aya's Galaxy ,1,2,,,,,,,,
1639,"Jan 10, 2021 04:08:46.272035571 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2118,1,0,8,0x000000000849c180,16,Aya's Galaxy ,1,2,,,,,,,,
1640,"Jan 10, 2021 04:08:46.288470736 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2119,1,0,8,0x00000000084a0180,16,Aya's Galaxy ,1,2,,,,,,,,
1641,"Jan 10, 2021 04:08:46.304812139 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2120,1,0,8,0x00000000084a4180,16,Aya's Galaxy ,1,2,,,,,,,,
1642,"Jan 10, 2021 04:08:46.316248150 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2227,1,0,8,0x0000000118460180,100,Aya's Galaxy ,2,3,,,,,,,,
1643,"Jan 10, 2021 04:08:46.321216831 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2121,1,0,8,0x00000000084a8180,16,Aya's Galaxy ,1,2,,,,,,,,
1644,"Jan 10, 2021 04:08:46.337557752 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2122,1,0,8,0x00000000084ac180,16,Aya's Galaxy ,1,2,,,,,,,,
1645,"Jan 10, 2021 04:08:46.353952166 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2123,1,0,8,0x00000000084b0180,16,Aya's Galaxy ,1,2,,,,,,,,
1646,"Jan 10, 2021 04:08:46.370332300 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2124,1,0,8,0x00000000084b4180,16,Aya's Galaxy ,1,2,,,,,,,,
1647,"Jan 10, 2021 04:08:46.386702628 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2125,1,0,8,0x00000000084b8180,16,Aya's Galaxy ,1,2,,,,,,,,
1648,"Jan 10, 2021 04:08:46.403061433 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2126,1,0,8,0x00000000084bc181,16,Aya's Galaxy ,1,2,,,,,,,,
1649,"Jan 10, 2021 04:08:46.418579298 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2228,1,0,8,0x0000000118479180,100,Aya's Galaxy ,2,3,,,,,,,,
1650,"Jan 10, 2021 04:08:46.421365302 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2127,1,0,8,0x00000000084c08f5,16,Aya's Galaxy ,1,2,,,,,,,,
1651,"Jan 10, 2021 04:08:46.435919406 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2128,1,0,8,0x00000000084c4180,16,Aya's Galaxy ,1,2,,,,,,,,
1652,"Jan 10, 2021 04:08:46.447591654 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1382,1,2,4,,,,,,,,,,,,,
1653,"Jan 10, 2021 04:08:46.447935190 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1654,"Jan 10, 2021 04:08:46.448717795 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,296,1,0,12,,,,,,,,,,,7,,
1655,"Jan 10, 2021 04:08:46.449017540 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1656,"Jan 10, 2021 04:08:46.449857547 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,62,0,d6:7e:a7:8e:35:cb,1383,1,0,13,,,,,,,,,,,,,
1657,"Jan 10, 2021 04:08:46.450233236 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1658,"Jan 10, 2021 04:08:46.450854548 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1384,1,2,4,,,,,,,,,,,,,
1659,"Jan 10, 2021 04:08:46.451091608 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1660,"Jan 10, 2021 04:08:46.452318797 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2129,1,0,8,0x00000000084c81a0,16,Aya's Galaxy ,1,2,,,,,,,,
1661,"Jan 10, 2021 04:08:46.452903149 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,62,0,d6:7e:a7:8e:35:cb,130,1,0,13,,,,,,,,,,,,,
1662,"Jan 10, 2021 04:08:46.453213283 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1663,"Jan 10, 2021 04:08:46.453762591 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,297,1,0,12,,,,,,,,,,,7,,
1664,"Jan 10, 2021 04:08:46.454059884 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1665,"Jan 10, 2021 04:08:46.454654272 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,62,0,d6:7e:a7:8e:35:cb,1385,1,0,13,,,,,,,,,,,,,
1666,"Jan 10, 2021 04:08:46.455020932 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1667,"Jan 10, 2021 04:08:46.456022826 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,62,0,d6:7e:a7:8e:35:cb,131,1,0,13,,,,,,,,,,,,,
1668,"Jan 10, 2021 04:08:46.456306114 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1669,"Jan 10, 2021 04:08:46.468665484 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2130,1,0,8,0x00000000084cc180,16,Aya's Galaxy ,1,2,,,,,,,,
1670,"Jan 10, 2021 04:08:46.770479610 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,3084,13,2,0,,,,,,,,,,,,,
1671,"Jan 10, 2021 04:08:46.793264195 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,3085,13,2,0,,,,,,,,,,,,,
1672,"Jan 10, 2021 04:08:46.800832784 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,3086,13,2,0,,,,,,,,,,,,,
1673,"Jan 10, 2021 04:08:46.823872393 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,3088,13,2,0,,,,,,,,,,,,,
1674,"Jan 10, 2021 04:08:46.834794345 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,3089,13,2,0,,,,,,,,,,,,,
1675,"Jan 10, 2021 04:08:46.918583278 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,3091,13,2,0,,,,,,,,,,,,,
1676,"Jan 10, 2021 04:08:46.924382447 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,3092,13,2,0,,,,,,,,,,,,,
1677,"Jan 10, 2021 04:08:47.068282762 EET",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
1678,"Jan 10, 2021 04:08:47.070087368 EET",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
1679,"Jan 10, 2021 04:08:47.071171763 EET",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
1680,"Jan 10, 2021 04:08:47.072118747 EET",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
1681,"Jan 10, 2021 04:08:47.073076286 EET",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
1682,"Jan 10, 2021 04:08:47.075467207 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,303,2,0,12,,,,,,,,,,,7,,
1683,"Jan 10, 2021 04:08:47.077656578 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,62,0,d6:7e:a7:8e:35:cb,137,2,0,13,,,,,,,,,,,,,
1684,"Jan 10, 2021 04:08:47.458294835 EET",64:cc:22:3c:91:ce,ff:ff:ff:ff:ff:ff,247,0,64:cc:22:3c:91:ce,2444,8,0,8,0x00000047cf0cf183,100,Dhami,1,2,,,,,,,,
1685,"Jan 10, 2021 04:08:48.078358690 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,312,9,0,8,0x000000077ca68181,100,401 Prashanti,1,2,,,,,,,,
1686,"Jan 10, 2021 04:08:48.130336429 EET",8a:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:98:6a,3076,9,0,8,0x000000077ca816d9,100,,1,2,,,,,,,,
1687,"Jan 10, 2021 04:08:48.180635554 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,313,9,0,8,0x000000077ca81180,100,401 Prashanti,1,2,,,,,,,,
1688,"Jan 10, 2021 04:08:48.232653658 EET",8a:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:98:6a,3077,9,0,8,0x000000077ca9a70b,100,,1,2,,,,,,,,
1689,"Jan 10, 2021 04:08:48.402428299 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2248,4,0,8,0x00000000086a43aa,16,Aya's Galaxy ,1,2,,,,,,,,
1690,"Jan 10, 2021 04:08:48.429631802 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,62,0,d6:7e:a7:8e:35:cb,149,4,0,13,,,,,,,,,,,,,
1691,"Jan 10, 2021 04:08:48.442684630 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,335,4,0,12,,,,,,,,,,,7,,
1692,"Jan 10, 2021 04:08:48.444884217 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,336,4,0,12,,,,,,,,,,,7,,
1693,"Jan 10, 2021 04:08:48.466620318 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2248,4,0,8,0x000000011866d180,100,Aya's Galaxy ,,,,,,,,,,
1694,"Jan 10, 2021 04:08:48.653316140 EET",b0:95:75:27:fc:71,ff:ff:ff:ff:ff:ff,300,0,b0:95:75:27:fc:71,1285,10,0,8,0x0000003eb9fee156,100,Dr dinesh 601,1,2,,,,,,,,
1695,"Jan 10, 2021 04:08:48.755739458 EET",b0:95:75:27:fc:71,ff:ff:ff:ff:ff:ff,300,0,b0:95:75:27:fc:71,1286,10,0,8,0x0000003eba007153,100,Dr dinesh 601,1,2,,,,,,,,
1696,"Jan 10, 2021 04:08:49.110973277 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,2833,11,0,4,,,Vijay,,,,,,,,,,
1697,"Jan 10, 2021 04:08:49.261039039 EET",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,963,11,0,8,0x000000252e3e5199,100,VVM,1,2,,,,,,,,
1698,"Jan 10, 2021 04:08:49.367502710 EET",84:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:94:29,1494,6,0,8,0x00000047e012c180,100,402 Prashanti,1,2,,,,,,,,
1699,"Jan 10, 2021 04:08:49.448807577 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,4038,6,0,8,0x000000141da88141,100,Den speaker.o,,,,,,,,,,
1700,"Jan 10, 2021 04:08:49.469748224 EET",84:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:94:29,1495,6,0,8,0x00000047e0145180,100,402 Prashanti,1,2,,,,,,,,
1701,"Jan 10, 2021 04:08:49.520489163 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,3839,6,0,8,0x00000047e015e21a,100,,1,2,,,,,,,,
1702,"Jan 10, 2021 04:08:49.551263920 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,4039,6,0,8,0x000000141daa1141,100,Den speaker.o,,,,,,,,,,
1703,"Jan 10, 2021 04:08:49.729721225 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3398,12,0,4,,,Dalal's,,,,,,,,,,
1704,"Jan 10, 2021 04:08:49.892870650 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2339,1,0,8,0x0000000008810180,16,Aya's Galaxy ,1,2,,,,,,,,
1705,"Jan 10, 2021 04:08:49.900233637 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2262,1,0,8,0x00000001187cb180,100,Aya's Galaxy ,2,3,,,,,,,,
1706,"Jan 10, 2021 04:08:49.909258248 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2340,1,0,8,0x0000000008814180,16,Aya's Galaxy ,1,2,,,,,,,,
1707,"Jan 10, 2021 04:08:49.925626140 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2341,1,0,8,0x0000000008818180,16,Aya's Galaxy ,1,2,,,,,,,,
1708,"Jan 10, 2021 04:08:49.942009830 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2342,1,0,8,0x000000000881c180,16,Aya's Galaxy ,1,2,,,,,,,,
1709,"Jan 10, 2021 04:08:49.958419271 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2343,1,0,8,0x0000000008820180,16,Aya's Galaxy ,1,2,,,,,,,,
1710,"Jan 10, 2021 04:08:49.974831025 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2344,1,0,8,0x0000000008824180,16,Aya's Galaxy ,1,2,,,,,,,,
1711,"Jan 10, 2021 04:08:49.977117300 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1450,1,2,4,,,,,,,,,,,,,
1712,"Jan 10, 2021 04:08:49.977421860 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1713,"Jan 10, 2021 04:08:49.978246559 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,352,1,0,12,,,,,,,,,,,7,,
1714,"Jan 10, 2021 04:08:49.978580551 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1715,"Jan 10, 2021 04:08:49.979422978 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,62,0,d6:7e:a7:8e:35:cb,1451,1,0,13,,,,,,,,,,,,,
1716,"Jan 10, 2021 04:08:49.979618990 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1717,"Jan 10, 2021 04:08:49.980240985 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1452,1,2,4,,,,,,,,,,,,,
1718,"Jan 10, 2021 04:08:49.980510363 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1719,"Jan 10, 2021 04:08:49.981150115 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,62,0,d6:7e:a7:8e:35:cb,168,1,0,13,,,,,,,,,,,,,
1720,"Jan 10, 2021 04:08:49.981436742 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1721,"Jan 10, 2021 04:08:49.981989967 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,353,1,0,12,,,,,,,,,,,7,,
1722,"Jan 10, 2021 04:08:49.982260180 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1723,"Jan 10, 2021 04:08:49.982928890 EET",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,62,0,d6:7e:a7:8e:35:cb,1453,1,0,13,,,,,,,,,,,,,
1724,"Jan 10, 2021 04:08:49.983266921 EET",,ce:6b:60:77:85:72,28,0,,,1,1,13,,,,,,,,,,,,,
1725,"Jan 10, 2021 04:08:49.984238244 EET",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,62,0,d6:7e:a7:8e:35:cb,169,1,0,13,,,,,,,,,,,,,
1726,"Jan 10, 2021 04:08:49.984559472 EET",,d6:7e:a7:8e:35:cb,28,0,,,1,1,13,,,,,,,,,,,,,
1727,"Jan 10, 2021 04:08:49.991147652 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2345,1,0,8,0x0000000008828180,16,Aya's Galaxy ,1,2,,,,,,,,
1728,"Jan 10, 2021 04:08:50.002601050 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2263,1,0,8,0x00000001187e4180,100,Aya's Galaxy ,2,3,,,,,,,,
1729,"Jan 10, 2021 04:08:50.007473511 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2346,1,0,8,0x000000000882c180,16,Aya's Galaxy ,1,2,,,,,,,,
1730,"Jan 10, 2021 04:08:50.023863793 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2347,1,0,8,0x0000000008830180,16,Aya's Galaxy ,1,2,,,,,,,,
1731,"Jan 10, 2021 04:08:50.040268930 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2348,1,0,8,0x0000000008834181,16,Aya's Galaxy ,1,2,,,,,,,,
